env_steps,vector_steps,replay_size,critic_updates,actor_updates,environment_steps_per_second,update_calls_in_interval,critic_updates_in_interval,actor_updates_in_interval,target_updates_in_interval,critic1_loss_mean,critic2_loss_mean,q1_mean,q2_mean,target_q_mean,q1_q2_abs_gap_mean,td_error_abs_mean,critic1_grad_norm_pre_clip_mean,critic2_grad_norm_pre_clip_mean,critic1_grad_clipped_fraction,critic2_grad_clipped_fraction,critic1_loss_max,critic2_loss_max,q1_q2_abs_gap_max,td_error_abs_max,critic1_grad_norm_pre_clip_max,critic2_grad_norm_pre_clip_max,actor_loss_mean,sampled_log_prob_mean,deterministic_action_abs_mean,stochastic_action_abs_mean,action_saturation_fraction_mean,actor_grad_norm_pre_clip_mean,actor_grad_clipped_fraction,actor_loss_last,action_saturation_fraction_max,actor_grad_norm_pre_clip_max,completed_episodes,red_complete_elimination_success_rate,mean_red_attack_kills,mean_blue_attack_kills,mean_red_survivors,mean_blue_survivors,mean_red_boundary_deaths,mean_red_collision_deaths,max_steps_rate,mean_episode_length,mean_episode_return
71680,8960,71680,6461,3230,172.69793009375323,256,256,128,128,2.7438631183467805,2.6105572474189103,-0.03300229173851221,-0.034116771013259495,-0.023775978286266763,0.21801213722210377,0.33028595108771697,99.03431613370776,93.13345146551728,1.0,1.0,7.9665117263793945,7.920020580291748,61.510284423828125,54.93085479736328,565.3416748046875,467.9662780761719,-0.17732530198009044,-1.639384345151484,0.22415515130866848,0.5035855901767375,0.007296836991201807,0.3435718659311533,0.0,-0.13051308691501617,0.010651896037494673,1.026732087135315,7,0.0,0.0,1.7142857142857142,0.42857142857142855,2.4285714285714284,0.8571428571428571,0.0,0.2857142857142857,439.7142857142857,-76.67287088991581
73728,9216,73728,6717,3358,172.7492489660816,256,256,128,128,2.546349965617992,2.3601944058318622,-0.018968445921657917,-0.022238922858150545,-0.01506960865435758,0.1956085188430734,0.3055519558256492,90.30594397708774,86.85175105929375,1.0,0.9921875,7.104326248168945,5.931677341461182,68.42550659179688,54.88225555419922,320.1947937011719,289.90869140625,-0.20491911443241406,-1.6432251669466496,0.21695203976754573,0.5007150509227017,0.007311841201699178,0.39090642519295216,0.0,-0.2961476743221283,0.009943977591036414,1.0409107208251953,2,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,454.0,-101.61104283273744
75776,9472,75776,6973,3486,172.89535032869819,256,256,128,128,2.8360118325799704,2.7355077383108437,-0.03156143929038535,-0.022935348409646394,-0.01463977048479137,0.20579164940863848,0.3380765648325905,95.35874027386308,95.41156578436494,0.99609375,0.99609375,9.440129280090332,8.306609153747559,51.37104034423828,53.545536041259766,400.429443359375,458.904541015625,-0.19107449899547646,-1.6300458796322346,0.22304200586568945,0.5020787687675644,0.007469791520279549,0.3495311077567749,0.0,-0.30486440658569336,0.010269576379974325,0.8478612899780273,5,0.0,0.0,0.6,0.6,2.2,1.8,0.0,0.6,537.8,-78.23491193130977
77824,9728,77824,7229,3614,173.1256719327436,256,256,128,128,2.6432191064814106,2.47969533567084,-0.019171044421455008,-0.011049379665649894,-0.008740569468713488,0.21320752619067207,0.3181574451737106,93.84549380838871,88.12462542578578,0.99609375,1.0,7.395585060119629,7.3171162605285645,53.25358581542969,51.00444793701172,373.1833801269531,267.7813415527344,-0.19982022064505145,-1.6445797830820084,0.21981884780937944,0.5035683970647454,0.008029819126138413,0.34331395861227065,0.0,-0.1935570389032364,0.011623080116230802,0.9838985800743103,3,0.0,0.0,1.3333333333333333,0.3333333333333333,2.3333333333333335,1.3333333333333333,0.0,0.3333333333333333,509.0,-82.63964114278679
79872,9984,79872,7485,3742,173.26063872810147,256,256,128,128,2.6410496884491295,2.5062586622079834,-0.011788125155817397,-0.011678926579406834,-0.003958619479007552,0.21434457262512296,0.31899760698433965,81.33443191275,86.29965765029192,1.0,1.0,8.270984649658203,7.683140277862549,53.80030059814453,51.852752685546875,290.1766662597656,350.1075744628906,-0.19981191553961253,-1.633846366778016,0.21959911926623,0.5017168483023641,0.008007055390663619,0.3911642567254603,0.0,-0.22873052954673767,0.011077971878994461,1.0853216648101807,8,0.0,0.0,1.25,0.125,2.0,1.625,0.0,0.125,443.25,-92.6175581694988
81920,10240,81920,7741,3870,173.47685064990955,256,256,128,128,2.598425827687606,2.582900107372552,-0.00392738564278261,-0.00816470669769842,0.0016155049448798309,0.21278608991997316,0.3165109361289069,87.67490493878722,96.82764761522412,0.99609375,1.0,10.83446979522705,10.179228782653809,55.9707145690918,51.48413848876953,325.95623779296875,364.75885009765625,-0.21028062147161108,-1.6251559387892485,0.22189574717913843,0.5017768578682484,0.007707961399699125,0.3774539469741285,0.0,-0.10453545302152634,0.010942760942760943,0.8045556545257568,2,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,262.5,-89.97149041345074
83968,10496,83968,7997,3998,173.88337715056457,256,256,128,128,2.5600805785506964,2.3958429095800966,-0.0021450934598874483,0.0039879602722976415,0.005041665819959462,0.20623820484615862,0.31177483551437035,80.4164604768157,81.22199775092304,0.99609375,0.9921875,8.096457481384277,7.756006717681885,57.4144172668457,51.239295959472656,228.93263244628906,262.3482360839844,-0.2138824559369823,-1.625442961230874,0.22244190556375715,0.5006799955982063,0.007802724013560894,0.38175080658402294,0.0,-0.2558332681655884,0.012825994014536126,1.0537327527999878,6,0.0,0.0,1.8333333333333333,0.0,2.3333333333333335,1.1666666666666667,0.0,0.0,417.8333333333333,-92.8133786243161
86016,10752,86016,8253,4126,174.04262149874293,256,256,128,128,2.706230129348114,2.720391271286644,-0.012620674727145342,-0.01863927256083997,-0.0036006341426713107,0.21292530486243777,0.3316159943351522,91.22028177045286,100.76961715519428,0.9921875,1.0,7.90306282043457,7.957308769226074,41.57004165649414,51.857261657714844,348.54119873046875,414.5452575683594,-0.20164888518775115,-1.6261119628325105,0.2228934000355835,0.5024406556861665,0.008023171588326286,0.3823318723589182,0.0,-0.15105171501636505,0.01113490364025696,0.7478960752487183,3,0.0,0.0,1.6666666666666667,0.3333333333333333,3.0,1.0,0.0,0.3333333333333333,541.0,-79.22641768387984
88064,11008,88064,8509,4254,174.3678779826366,256,256,128,128,2.613466294365935,2.491424268577248,0.014311607415265826,0.01209743435879318,0.017144371560107174,0.2030381479416974,0.31195459043374285,87.86983913555741,83.87758328020573,1.0,1.0,8.360454559326172,8.493447303771973,62.23095703125,51.32223129272461,324.5870666503906,260.6268310546875,-0.2252409568754956,-1.626168285496533,0.22130885344012852,0.5024805854821106,0.00810871143354242,0.42048718442674726,0.0,-0.2021370232105255,0.01078050884001725,1.1425845623016357,7,0.0,0.0,2.2857142857142856,0.14285714285714285,2.4285714285714284,0.5714285714285714,0.0,0.14285714285714285,448.85714285714283,-81.55722282949657
90112,11264,90112,8765,4382,174.39571505603521,256,256,128,128,2.6117923773708753,2.498412290820852,0.0162327961088522,0.010028638900163145,0.020529029969338808,0.2058203158667311,0.31956661050207913,85.80231166817248,89.84374395757914,0.99609375,0.99609375,5.962504863739014,5.9764299392700195,52.39419174194336,51.20477294921875,292.17938232421875,305.4670104980469,-0.2246662952529732,-1.6132064927369356,0.2225796792904143,0.5004456041231247,0.007730122310243808,0.4351889721583575,0.0,-0.37027207016944885,0.011352348517099474,1.1312744617462158,2,0.0,0.0,1.5,0.0,2.0,1.5,0.0,0.0,422.0,-96.03197913373879
92160,11520,92160,9021,4510,174.49521889909684,256,256,128,128,2.6494867464061826,2.573688878386747,0.02858806925587487,0.028805776116769266,0.03159154133231823,0.21699563722359017,0.3188923015841283,86.79559973999858,87.23893128335476,1.0,0.99609375,7.344181060791016,7.418849468231201,44.50139236450195,51.26615524291992,274.3558654785156,283.7764587402344,-0.24193895648932084,-1.620353439822793,0.22374016035148692,0.5018353818063034,0.007770993419718348,0.4236967044416815,0.0,-0.3063236176967621,0.011139311900733221,1.182624340057373,7,0.0,0.0,1.7142857142857142,0.0,2.4285714285714284,1.2857142857142858,0.0,0.0,486.2857142857143,-93.87384259206088
94208,11776,94208,9277,4638,174.42230855664204,256,256,128,128,2.6098996137734503,2.512517035473138,0.03388755662172116,0.03251403324259172,0.03740051124134425,0.20671782921999693,0.3128709699958563,86.38792198896408,84.49661486595869,1.0,1.0,7.499319553375244,7.509711265563965,43.99456024169922,52.82608413696289,495.9642028808594,326.0815124511719,-0.25141713087214157,-1.6113150333985686,0.22748044723096852,0.5010511905871454,0.007809693129787386,0.4013947705971077,0.0,-0.2565971910953522,0.011012282930961457,0.9154947400093079,2,0.0,0.0,1.5,0.0,3.0,1.5,0.0,0.0,470.5,-96.25129660739276
96256,12032,96256,9533,4766,174.4568465495152,256,256,128,128,2.5896903453976847,2.552331420360133,0.04766530375988509,0.046481916251650546,0.053431858365229346,0.21984331193380058,0.33317453146446496,82.3441390991211,91.00782072544098,1.0,1.0,8.311893463134766,8.206300735473633,61.245697021484375,56.68380355834961,267.2403259277344,556.2423095703125,-0.2540210406968981,-1.6170027516782284,0.22575497349994122,0.5023060984581326,0.00840382921165011,0.4140571902971715,0.0,-0.20210324227809906,0.011984392419175028,1.0825765132904053,5,0.0,0.0,1.6,0.0,2.2,1.4,0.0,0.0,427.2,-94.72154998557525
98304,12288,98304,9789,4894,174.6088129467859,256,256,128,128,2.6426473078900017,2.634548756235745,0.04257289188853974,0.04758585408149685,0.051534098529714356,0.22453879372915253,0.3290487634949386,80.7787853255868,87.48580261692405,0.99609375,1.0,7.878254413604736,7.415344715118408,43.320560455322266,54.398868560791016,318.7115173339844,305.2851867675781,-0.24707543465774506,-1.6086592841893435,0.2271730066594933,0.5022116751302793,0.00818153255159205,0.4601238281466067,0.0,-0.2693677842617035,0.012082444918265814,1.0994881391525269,4,0.0,0.0,2.25,0.25,2.0,0.5,0.0,0.25,538.25,-77.07698076804172
100352,12544,100352,10045,5022,155.39735726594915,256,256,128,128,2.5301223167334683,2.3997952637728304,0.06480546359080108,0.061494715718254156,0.06887645953486299,0.2059710038593039,0.3139091497287154,81.62472405284643,81.2303542420268,1.0,0.99609375,7.09501838684082,6.750781536102295,49.663658142089844,54.68024444580078,373.2490539550781,325.50054931640625,-0.2804959192289971,-1.6065574465319514,0.23009334586787838,0.5027852245275822,0.008273071550581346,0.3959765014005825,0.0,-0.3447858691215515,0.011619767604647908,0.9774676561355591,3,0.0,0.0,2.3333333333333335,0.0,2.0,0.6666666666666666,0.0,0.0,470.6666666666667,-87.27531721075381
102400,12800,102400,10301,5150,155.7987561334088,256,256,128,128,2.661631714378018,2.574770840234123,0.06242258476140705,0.06762380299153392,0.07460133409665559,0.22174574551172554,0.33273273066151887,92.72687141597271,88.326440628618,1.0,1.0,6.730157852172852,6.427210807800293,44.33213806152344,56.392860412597656,332.69403076171875,340.70941162109375,-0.27816559608618263,-1.6011404693126678,0.23232312661564242,0.5022717591119876,0.008482723680271516,0.4144704861100763,0.0,-0.26682281494140625,0.01183773639382128,1.3905218839645386,5,0.0,0.0,1.0,0.2,1.8,1.8,0.0,0.2,531.2,-92.17320494627856
104448,13056,104448,10557,5278,156.2199398377527,256,256,128,128,2.316689789411612,2.2708858968690038,0.08634990611938065,0.08865020075739949,0.09516112344067551,0.2392194380518049,0.31744543177774176,74.98404005542397,80.40125845000148,1.0,0.99609375,8.241832733154297,8.032211303710938,48.09389114379883,61.844791412353516,321.2228088378906,355.0552673339844,-0.2830374019977171,-1.6057352619245648,0.23617848341983158,0.5038245423640554,0.008440492946469693,0.4299157572677359,0.0,-0.3478754758834839,0.010779784404311914,1.0878596305847168,6,0.0,0.0,2.3333333333333335,0.16666666666666666,2.6666666666666665,0.5,0.0,0.16666666666666666,447.6666666666667,-79.77717957013738
106496,13312,106496,10813,5406,156.67846683418966,256,256,128,128,2.7287035695044324,2.6449373117648065,0.07959860161122378,0.0725075724440103,0.08863380975253676,0.22079211514210328,0.3321485359920189,85.95334540680051,84.3134710714221,1.0,1.0,7.801637649536133,7.71627140045166,48.64421081542969,61.451480865478516,299.34454345703125,339.46868896484375,-0.2839786767435726,-1.5999672235921025,0.23421868205294158,0.5025128307011412,0.008254875030446088,0.43772986554540694,0.0,-0.2885866165161133,0.011335916200315684,0.9457981586456299,3,0.0,0.0,2.3333333333333335,0.0,2.3333333333333335,0.6666666666666666,0.0,0.0,327.3333333333333,-86.84133625082661
108544,13568,108544,11069,5534,157.14467658780544,256,256,128,128,2.6855024974793196,2.64076534321066,0.06604396769887444,0.06917792483926632,0.069817091279333,0.21908192813862115,0.3240018222713843,75.75474365800619,80.14418452233076,1.0,1.0,8.963497161865234,9.801955223083496,43.151458740234375,54.959190368652344,239.76805114746094,219.64891052246094,-0.27842882424010895,-1.5886956881731749,0.2397450612404286,0.50354269620062,0.008525980967281117,0.4929080898873508,0.0,-0.3037763237953186,0.012853470437017995,1.3406808376312256,6,0.0,0.0,1.1666666666666667,0.0,2.0,1.8333333333333333,0.0,0.0,420.0,-99.23031316805584
110592,13824,110592,11325,5662,157.75252592019052,256,256,128,128,2.6887199381599203,2.5940566203789786,0.07705340481402345,0.08101890024045133,0.0842671618033819,0.22489219228737056,0.33096080768154934,80.42178459465504,83.19858516007662,0.99609375,1.0,8.35854721069336,7.488071918487549,53.88851547241211,53.09189224243164,238.80686950683594,286.1911926269531,-0.28604372270638123,-1.5966376895084977,0.23604262743531695,0.5047987353746686,0.00903769166746721,0.4683479677187279,0.0,-0.1827198565006256,0.012776831345826235,1.0283976793289185,5,0.0,0.0,1.0,0.2,1.8,1.8,0.0,0.2,463.8,-91.89324022487344
112640,14080,112640,11581,5790,158.02926507191975,256,256,128,128,2.731643336475827,2.678274024394341,0.07488381261396171,0.08308368011785205,0.08382020672843282,0.2346560281002894,0.33742767811054364,79.37443046271801,82.00242659822106,1.0,1.0,12.029682159423828,8.96232795715332,41.802635192871094,51.91267776489258,264.055419921875,331.3183288574219,-0.2720483538728331,-1.5778917223215103,0.24027636474082287,0.5056169655735206,0.009010996033735268,0.48056002962403,0.0,-0.26414647698402405,0.013494114269308067,1.0939979553222656,4,0.0,0.0,1.5,0.25,2.0,1.25,0.0,0.25,483.5,-84.74672891181422
114688,14336,114688,11837,5918,158.27555393844486,256,256,128,128,2.6281710529583506,2.588375809136778,0.08390297618780096,0.07990184504095055,0.08654611519835953,0.22131242824252695,0.32915446313563734,84.12667916342616,86.50954856723547,0.99609375,1.0,7.826219081878662,7.716815948486328,46.08867263793945,54.884765625,332.1270446777344,265.5205993652344,-0.2810538765625097,-1.5488632870838046,0.24744953130945418,0.5055803914639674,0.009132152200465423,0.49780910124536604,0.0,-0.3823917508125305,0.013057827521882623,1.3566099405288696,4,0.0,0.0,2.5,0.0,3.0,0.5,0.0,0.0,496.5,-86.052513109845
116736,14592,116736,12093,6046,158.64139502645793,256,256,128,128,2.584216795832617,2.5752558990498073,0.0898958257864706,0.09271629554324079,0.09576039643388867,0.2283918967586942,0.3307266471674666,84.43469355814159,88.19504071772099,0.99609375,1.0,7.805124759674072,7.748356819152832,50.13542938232422,81.31747436523438,311.7297058105469,309.8725891113281,-0.286993108992192,-1.5449773836880922,0.24827226444785686,0.5055332358794417,0.009324982237999288,0.5062415194697678,0.0,-0.28751954436302185,0.013231981981981982,1.0333693027496338,4,0.0,0.0,1.75,0.25,2.0,1.0,0.0,0.25,513.0,-81.80252945323355
118784,14848,118784,12349,6174,159.00956493969463,256,256,128,128,2.7824505834141746,2.842891609063372,0.07734961438507071,0.07690287391079664,0.08290019209005095,0.22809056646656245,0.3365400836337358,93.33276507258415,97.67187409847975,1.0,1.0,8.654854774475098,7.593324661254883,47.63128662109375,87.50140380859375,275.46502685546875,378.9331359863281,-0.2922111413499806,-1.5364945195615292,0.249939803471644,0.5072531380216753,0.009314021299539467,0.49111188284587115,0.0,-0.19624678790569305,0.013385146804835924,1.5721484422683716,6,0.0,0.0,2.1666666666666665,0.3333333333333333,2.3333333333333335,0.5,0.0,0.16666666666666666,459.6666666666667,-75.81071837592587
120832,15104,120832,12605,6302,159.3398266194862,256,256,128,128,2.5955544164171442,2.521474579931237,0.10972499536887881,0.11044425942770886,0.11444132191627432,0.2297303403611295,0.33013812731951475,89.69940277934074,86.9786169603467,1.0,1.0,7.599587917327881,6.815157890319824,41.581817626953125,79.58473205566406,292.1549072265625,249.05821228027344,-0.30934853448707145,-1.526856386102736,0.25325018920712505,0.5097953254507309,0.009861882265914286,0.476975406287238,0.0,-0.45613688230514526,0.012476960158797675,1.1224277019500732,1,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,421.0,-90.14267262921203
122880,15360,122880,12861,6430,159.62505180257023,256,256,128,128,2.508690375369042,2.3992674091132358,0.12601244988354665,0.13074097608557622,0.13580187542947897,0.23584110499359667,0.33074626501183957,88.40419863536954,75.18219958990812,1.0,1.0,8.06218147277832,7.55682897567749,43.463966369628906,79.36326599121094,385.7065734863281,219.82028198242188,-0.32330513789202087,-1.5249428264796734,0.25406439312968576,0.510015996518948,0.009998359743560751,0.5103532953653485,0.0,-0.3925251364707947,0.014985994397759104,1.1434136629104614,5,0.0,0.0,1.0,1.6,2.4,0.4,0.0,0.8,581.0,-36.627693326116784
124928,15616,124928,13117,6558,159.95198367518788,256,256,128,128,2.4090416961116716,2.3788026676047593,0.13883083960672593,0.14265978878984242,0.14441321341382718,0.2359976313309744,0.32728493760805577,92.68594688177109,84.4951740205288,1.0,1.0,8.39087200164795,8.609533309936523,41.407752990722656,83.18717956542969,454.31866455078125,283.36553955078125,-0.3451966711290879,-1.5436080945655704,0.25081142198600076,0.5100482889661946,0.009758115618265544,0.5212537292391062,0.0,-0.28318464756011963,0.012987012987012988,1.0942567586898804,3,0.0,0.0,0.0,1.0,1.6666666666666667,2.0,0.0,0.6666666666666666,550.3333333333334,-70.85337604825811
126976,15872,126976,13373,6686,160.22047777606448,256,256,128,128,2.5373113967943937,2.5476372465491295,0.14034140095600378,0.1345881744905455,0.13954670268594782,0.23637290694750845,0.3304207905312069,85.35289904847741,87.95788768678904,0.99609375,1.0,8.138751983642578,9.756461143493652,56.67919158935547,78.23768615722656,240.56063842773438,320.416748046875,-0.3375588927883655,-1.5503445016220212,0.2502664802885773,0.5091110842076837,0.009545549297343815,0.5675230205524713,0.0,-0.23619681596755981,0.012422360248447204,1.2681026458740234,5,0.0,0.0,1.2,0.4,1.4,1.2,0.2,0.2,489.0,-78.87366934564416
129024,16128,129024,13629,6814,160.45801867667308,256,256,128,128,2.623273466946557,2.5736971891019493,0.13781742245328132,0.14633939132090745,0.1524375964831961,0.25018527428619564,0.3439914698828943,94.82122772559524,88.02599847316742,1.0,1.0,7.9408416748046875,7.952710151672363,41.23014831542969,72.81956481933594,327.08544921875,329.98284912109375,-0.33477360964752734,-1.5334289316087961,0.2534176594565841,0.5100299268019851,0.00961154596950249,0.5289533886825666,0.0,-0.41625624895095825,0.01278877887788779,1.007108211517334,4,0.0,0.0,0.25,1.0,1.25,1.0,0.75,0.25,356.0,-65.27454162499089
131072,16384,131072,13885,6942,160.71356148881915,256,256,128,128,2.416384052601643,2.4510505956131965,0.1714948991439087,0.17001420731776307,0.16716030612178656,0.23948217910947278,0.3212750251404941,88.13127525150776,95.2823090068996,1.0,1.0,8.026795387268066,7.553155422210693,41.10452651977539,73.38064575195312,312.5630798339844,417.3035583496094,-0.36446394272206817,-1.5441104797646403,0.25610904621454994,0.5127326300769678,0.0102712372716383,0.5592683390714228,0.0,-0.2261567860841751,0.013906271728549576,1.4659836292266846,5,0.0,0.0,1.4,1.4,2.4,0.0,0.2,0.6,468.0,-40.229302413505955
133120,16640,133120,14141,7070,160.94026480059713,256,256,128,128,2.393273084424436,2.3893707760144025,0.16528100825749448,0.17003054512679228,0.17324200180064508,0.23785813827998936,0.3249645020114258,83.33565379306674,83.17387643456459,1.0,1.0,6.982350826263428,6.913135051727295,45.24476623535156,76.25923156738281,269.5736999511719,271.04730224609375,-0.36683770280797035,-1.5484422370791435,0.24639276078176778,0.5099872209116735,0.009687450725904847,0.5604436154244468,0.0,-0.11447760462760925,0.01488095238095238,1.3626883029937744,5,0.0,0.0,1.0,0.6,2.6,1.0,0.4,0.4,469.4,-74.66196056160189
135168,16896,135168,14397,7198,161.26873419755873,256,256,128,128,2.5138944865902886,2.4718493398977444,0.16871570965008686,0.1700763502276459,0.17680822462898504,0.2327196000260301,0.3306244096602313,86.33494197949767,84.81591871380806,0.99609375,1.0,5.9544830322265625,6.196056365966797,48.72734832763672,74.63693237304688,289.1487121582031,367.7244567871094,-0.36214407155057415,-1.5430816262960434,0.25172485861523836,0.5075606653386426,0.00936773636899842,0.569603136042133,0.0,-0.417618989944458,0.012594458438287154,1.2004616260528564,3,0.0,0.0,1.3333333333333333,0.6666666666666666,2.0,1.0,0.0,0.3333333333333333,439.6666666666667,-65.57110033878416
137216,17152,137216,14653,7326,161.46019150114947,256,256,128,128,2.2428122089477256,2.268289498402737,0.1848565606203465,0.1789819045020522,0.19382843371477065,0.2338573487359099,0.32863850396825,80.79752105847001,87.17774603515863,1.0,1.0,7.6429033279418945,7.569406509399414,37.72056198120117,71.50875854492188,473.79205322265625,322.7215576171875,-0.3767472605686635,-1.5517996586859226,0.24395367234063597,0.507822948020324,0.009482690582255923,0.5566341229714453,0.0,-0.43435904383659363,0.012793476732742864,1.6150554418563843,5,0.0,0.0,1.0,0.6,2.2,1.0,0.4,0.4,564.6,-74.47442901429967
139264,17408,139264,14909,7454,161.67157690227754,256,256,128,128,2.341528612188995,2.3341996721574105,0.1975386591930146,0.1987004321913446,0.2000168688427948,0.23683089099358767,0.3230858155875467,81.60713192261755,79.91162970103323,0.99609375,0.99609375,7.577149391174316,7.611877918243408,41.41993713378906,74.72456359863281,327.27044677734375,245.961669921875,-0.38835396617650986,-1.5510161509737372,0.24074374755380096,0.5044981117007522,0.008829549401541023,0.6205827025696635,0.0,-0.38094156980514526,0.011561498815991085,1.4730424880981445,5,0.0,0.0,1.6,0.6,3.0,0.8,0.0,0.4,474.6,-70.68681980434413
141312,17664,141312,15165,7582,161.9236098081527,256,256,128,128,2.3401082662167028,2.339021022664383,0.20312482342895066,0.20490141025584307,0.21229299353854003,0.2263773352606222,0.32310435496037826,75.765046749264,77.16594629362226,1.0,1.0,6.915735721588135,6.866371154785156,40.35799789428711,71.06442260742188,256.7508850097656,295.56817626953125,-0.4013069023785647,-1.5485631292685866,0.23961155021865094,0.5041565980295849,0.009003909590404915,0.5858557278988883,0.0,-0.2870951294898987,0.012319753604927902,1.487553596496582,4,0.0,0.0,1.25,0.5,2.25,1.0,0.25,0.5,498.5,-74.12816402000954
143360,17920,143360,15421,7710,162.0259144177537,256,256,128,128,2.3135987762361765,2.2646929080365226,0.21716894468045211,0.21512271139363293,0.2203869606510125,0.22055615088902414,0.31704495911253616,79.65269948542118,78.0512498319149,1.0,1.0,5.636424541473389,5.780457973480225,47.9720344543457,67.51487731933594,301.7660827636719,226.1732940673828,-0.41655623086262494,-1.5676885908469558,0.23647667885175333,0.5018334197995445,0.008386814625603398,0.5506432135589421,0.0,-0.4717613756656647,0.01279887482419128,1.3450207710266113,5,0.0,0.0,1.8,0.4,2.2,0.8,0.0,0.2,479.6,-77.50200235891971
145408,18176,145408,15677,7838,162.1289863417412,256,256,128,128,2.174506247858517,2.1411709337262437,0.2328521870840632,0.2388726208391745,0.24326637570652565,0.2393314333166927,0.3192282095551491,83.78291681408882,76.66391801834106,1.0,0.99609375,6.839487075805664,6.17240047454834,43.897796630859375,77.23963928222656,330.0870056152344,227.2945556640625,-0.43138494074810296,-1.571030342951417,0.23380306476761945,0.5040713743876097,0.008970343060685637,0.5798075565835461,0.0,-0.38119661808013916,0.012031139419674451,1.377526044845581,2,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,240.0,-79.96202761284803
147456,18432,147456,15933,7966,162.2750741932066,256,256,128,128,2.2007032494293526,2.2466345333959907,0.2421428672946604,0.2410290588368298,0.2468817674644015,0.2435991240781732,0.3215537913492881,70.19219886511564,77.1855784021318,1.0,1.0,6.4427032470703125,6.571254730224609,47.71199417114258,73.42367553710938,251.70840454101562,322.7105712890625,-0.4346329481340945,-1.5717927943915129,0.23207860632273256,0.5027983264656778,0.008524500534136168,0.6080663618631661,0.0,-0.42004474997520447,0.01288981288981289,1.6979981660842896,6,0.0,0.0,1.6666666666666667,0.6666666666666666,2.5,0.5,0.16666666666666666,0.5,533.5,-65.72889135403027
149504,18688,149504,16189,8094,162.57208628773327,256,256,128,128,2.152808873448521,2.175978152314201,0.25626428814143765,0.2553592998046952,0.26263657310119015,0.2375365662155673,0.3186607384704985,79.97200686484575,79.01721981912851,1.0,1.0,7.763704299926758,8.534502029418945,51.864845275878906,70.828125,247.93263244628906,228.8560028076172,-0.45108801493188366,-1.5587692633271217,0.23289065865938013,0.5012674785314273,0.0083231766278824,0.5960448288824409,0.0,-0.6628135442733765,0.011231281198003328,1.3133718967437744,1,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,600.0,-66.8577383744414
151552,18944,151552,16445,8222,162.78418555716462,256,256,128,128,2.126368251047097,2.142829939373769,0.26831221730935795,0.26821574092991796,0.2746367502904832,0.24309590586926788,0.32856282708235085,73.67719665914774,77.00606666877866,1.0,1.0,6.473273754119873,6.179586887359619,43.16176223754883,52.13669967651367,286.3701171875,281.7455749511719,-0.44684608335956,-1.5563310729339719,0.23679176462370385,0.5040804911855236,0.008730728685890627,0.5957478990312666,0.0,-0.5414873361587524,0.011840089148906533,1.9263750314712524,7,0.0,0.0,0.8571428571428571,0.5714285714285714,1.8571428571428572,1.5714285714285714,0.0,0.2857142857142857,510.7142857142857,-81.19851646930017
153600,19200,153600,16701,8350,162.89261126527524,256,256,128,128,2.041865876119118,2.0474769023712724,0.2809808599376993,0.2755495309088474,0.28434596541774226,0.22887895838357508,0.3163460828945972,72.08855178579688,73.45121417567134,1.0,1.0,5.695555686950684,5.459252834320068,44.265682220458984,52.456260681152344,277.97393798828125,233.1081085205078,-0.4833225056063384,-1.5760562345385551,0.23195346016173984,0.5035381604410726,0.008632309943667467,0.5232638237066567,0.0,-0.4496747851371765,0.011316010058675607,1.193376064300537,3,0.0,0.0,2.3333333333333335,0.0,2.6666666666666665,0.3333333333333333,0.3333333333333333,0.0,417.3333333333333,-85.45106788495225
155648,19456,155648,16957,8478,162.99811225666642,256,256,128,128,2.3093426970299333,2.2968499946873635,0.2691752192367858,0.2663854200618516,0.27755832290131366,0.24976335291285068,0.33191857510246336,84.17294869944453,81.23677999153733,1.0,1.0,6.467762470245361,6.265529632568359,37.744850158691406,66.81605529785156,271.0931091308594,295.3695983886719,-0.4634584377054125,-1.5586524149402976,0.23386053674176466,0.5048092580486072,0.008964607813878221,0.5692408882314339,0.0,-0.301129549741745,0.01321767864518794,1.418789267539978,5,0.0,0.0,1.0,1.2,3.0,0.8,0.0,0.4,539.0,-59.00286625989405
157696,19712,157696,17213,8606,163.1718979818457,256,256,128,128,2.207732812210452,2.273139357508626,0.27892560556620083,0.2795602329230178,0.28634606418199837,0.2549170561833307,0.33729315974051133,74.43888735026121,82.2781922724098,0.99609375,0.99609375,5.5967607498168945,6.004895210266113,40.366905212402344,64.77851867675781,219.67837524414062,270.8731994628906,-0.4591898644575849,-1.5760097270831466,0.2256491436034418,0.5033260938462609,0.008825349801097171,0.5925973629346117,0.0,-0.5094745755195618,0.012223595659936822,1.7865557670593262,3,0.0,0.0,2.3333333333333335,0.0,3.0,0.6666666666666666,0.0,0.0,456.0,-87.2255391059419
