update,env_steps,policy_loss,value_loss,entropy,approx_kl,clip_fraction,actor_grad_norm,advantage_mean,advantage_std,alive_actor_sample_fraction,env_steps_per_second,environment_step_seconds,policy_inference_seconds,ppo_update_seconds,evaluation_seconds,mean_rollout_tactical_reward,mean_rollout_safety_penalty,mean_rollout_event_terminal_reward,completed_episodes,red_complete_elimination_success_rate,blue_complete_elimination_success_rate,environment_red_outcome_rate,environment_blue_outcome_rate,draw_rate,mean_red_attack_kills,mean_blue_attack_kills,mean_red_survivors,mean_blue_survivors,mean_red_boundary_deaths,mean_red_collision_deaths,max_steps_rate,mean_episode_length,mean_episode_return
63,129024,-0.004626582213677466,38.81298599243164,3.0737047592798867,0.005384758541204685,0.0641837129330573,0.3795401116212209,0.16498129069805145,6.0615105628967285,0.7140299479166666,381.3178206047219,244.56658165810222,35.721733065031,9.257680700990022,41.90412042599928,-83.33686600369067,nan,nan,6,0.0,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.0,1.8333333333333333,0.16666666666666666,2.3333333333333335,0.6666666666666666,0.3333333333333333,0.16666666666666666,390.3333333333333,-83.33686600369067
64,131072,-0.0036558501422405245,26.583719062805176,3.081083337465922,0.004455377623124157,0.048315006952422364,0.32011551707983016,-0.16281351447105408,4.9773969650268555,0.8372395833333334,381.7612017851076,248.62288222409552,36.38180594102596,9.406708755988802,41.90412042599928,-93.92078603475875,nan,nan,4,0.0,0.5,0.0,1.0,0.0,0.0,1.75,0.0,3.0,1.25,0.0,0.0,327.0,-93.92078603475875
65,133120,-0.0035311265715184466,30.683415412902832,3.0886234919230144,0.005165465412816653,0.059904217099150024,0.331697312494119,-0.41579902172088623,4.912400722503662,0.7941080729166666,382.7129969517221,252.26626694502193,36.9793643100129,9.55366334599239,41.90412042599928,-89.23927190164693,nan,nan,5,0.0,0.4,0.0,1.0,0.0,0.0,2.2,0.0,2.6,0.8,0.0,0.0,395.6,-89.23927190164693
66,135168,-0.003495310683501884,29.111777305603027,3.0961856603622437,0.004001468783912327,0.04244696752478679,0.2910237396756808,-0.058664195239543915,5.074306011199951,0.80517578125,384.1398398555152,255.57114189399,37.481716989968845,9.681784080989019,41.90412042599928,-68.10298404427158,nan,nan,5,0.0,0.0,0.2,0.4,0.4,0.0,0.8,0.8,1.2,1.2,0.2,0.4,431.4,-68.10298404427158
67,137216,-0.0047857770191816,39.05963325500488,3.1007928133010862,0.005515084086479103,0.06647962636391942,0.358722389737765,-1.6174286603927612,5.880114555358887,0.7994791666666666,385.2003598186733,259.10885778599913,38.021213613974396,9.841374100986286,41.90412042599928,-82.59059826635807,nan,nan,6,0.0,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.0,2.0,0.16666666666666666,1.8333333333333333,0.6666666666666666,0.16666666666666666,0.16666666666666666,443.3333333333333,-82.59059826635807
68,139264,-0.004450962376237536,32.20608386993408,3.1029561519622804,0.0044607289594724335,0.05338397492499401,0.28783693313598635,-0.3394344449043274,5.426464557647705,0.8709309895833334,385.7217753428794,263.1783309830571,38.55686356797378,9.959186463987862,41.90412042599928,-79.24666416442513,nan,nan,6,0.0,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.0,0.0,1.6666666666666667,0.3333333333333333,1.6666666666666667,0.6666666666666666,0.3333333333333333,0.0,337.3333333333333,-79.24666416442513
69,141312,-0.0036094131084003795,30.994339370727538,3.1095495859781903,0.004063109759794944,0.046598908274124065,0.30830839822689693,-0.006771402899175882,5.4673871994018555,0.8515625,386.6904977367255,266.88170776404877,39.0248996839,10.084773939990555,41.90412042599928,-96.10056404006127,nan,nan,4,0.0,0.0,0.0,1.0,0.0,0.0,1.5,0.0,2.5,1.5,0.0,0.0,366.0,-96.10056404006127
70,143360,-0.004089509098169704,66.15030555725097,3.1196180899937946,0.00413937380805267,0.04882173041502635,0.31216971278190614,-1.5402716398239136,7.530421257019043,0.8665364583333334,387.70582474611786,270.46580118400016,39.533002822900016,10.211337308988732,41.90412042599928,-95.48077211924283,nan,nan,7,0.0,0.0,0.0,0.8571428571428571,0.14285714285714285,0.0,0.8571428571428571,0.14285714285714285,1.8571428571428572,1.8571428571428572,0.14285714285714285,0.14285714285714285,423.42857142857144,-95.48077211924283
71,145408,-0.004874050593934953,37.14435157775879,3.1285064220428467,0.005414468273658172,0.06754854836811622,0.2987388004859289,-0.34975534677505493,5.911319732666016,0.8761393229166666,388.609140334589,274.1689562380416,39.99867842996173,10.354508559983515,41.90412042599928,-98.73987221308744,nan,nan,4,0.0,0.0,0.0,1.0,0.0,0.0,1.25,0.0,2.0,1.75,0.0,0.0,376.25,-98.73987221308744
72,147456,-0.005710809328593314,36.35117816925049,3.130977654457092,0.007583262311290932,0.10177287554445986,0.3440420428911845,-0.9404076337814331,5.931094169616699,0.85009765625,388.44448151658213,278.6893402520145,40.65947399200377,10.48969579898403,41.90412042599928,-81.34302921747658,nan,nan,5,0.0,0.0,0.2,0.6,0.2,0.0,0.4,0.6,1.6,1.8,0.2,0.2,407.8,-81.34302921747658
73,149504,-0.003966084425337612,41.50303611755371,3.134017578760783,0.004608268515827755,0.051799849661377566,0.3239161565899849,-0.7815634608268738,6.709550857543945,0.7937825520833334,388.689161721028,282.9703164110542,41.177057921973756,10.620070040982682,41.90412042599928,-89.69125874542411,nan,nan,4,0.0,0.0,0.0,0.75,0.25,0.0,1.0,0.25,2.75,1.75,0.0,0.25,377.25,-89.69125874542411
74,151552,-0.005124408939324591,40.31656761169434,3.137960426012675,0.005071573129789336,0.058816203494401025,0.33185065736373265,-0.6765566468238831,6.730608940124512,0.7161458333333334,389.34254121254423,286.8961012780419,41.63369406397396,10.75150867098273,41.90412042599928,-74.09230432029439,nan,nan,6,0.0,0.0,0.0,0.5,0.5,0.0,1.1666666666666667,0.5,2.3333333333333335,0.8333333333333334,0.5,0.5,434.0,-74.09230432029439
75,153600,-0.0033340125218577063,23.971982383728026,3.1415212392807006,0.004191612649817398,0.04499046472289289,0.28456852982441583,0.4530591368675232,4.6487040519714355,0.9462890625,389.870054641052,290.8595172110872,42.155207253905246,10.895026547979796,41.90412042599928,-79.59906858769682,nan,nan,4,0.0,0.25,0.0,0.75,0.25,0.0,1.75,0.25,2.5,0.5,0.5,0.25,362.0,-79.59906858769682
76,155648,-0.004614734736969694,41.414729309082034,3.153192973136902,0.006117398352399236,0.07479342284301917,0.31507457544406253,-0.4799143075942993,6.15181303024292,0.8323567708333334,390.625006447695,294.6514539240234,42.619405878875114,11.022327468977892,41.90412042599928,-90.62965281783075,nan,nan,5,0.0,0.0,0.0,0.8,0.2,0.0,1.2,0.2,2.2,1.6,0.0,0.2,418.8,-90.62965281783075
77,157696,-0.006049194543932875,36.62696151733398,3.1699755350748697,0.005311834119755787,0.06759888917828599,0.3220374554395676,-0.7739843130111694,5.926388263702393,0.83251953125,391.4302886525948,298.36688868598867,43.078726895815635,11.157699663977837,41.90412042599928,-70.41408332391825,nan,nan,5,0.0,0.0,0.0,0.4,0.6,0.0,0.8,0.8,2.6,1.4,0.0,0.6,480.4,-70.41408332391825
78,159744,-0.004346317316715916,30.71181163787842,3.1796128114064532,0.003994644191887829,0.041958719965380926,0.35375218590100604,0.026045802980661392,5.437752723693848,0.7145182291666666,392.4479577559972,301.78238101595343,43.60045344581886,11.291395410975383,41.90412042599928,-87.00579338741053,nan,nan,5,0.0,0.0,0.0,0.8,0.2,0.0,1.4,0.2,2.4,1.2,0.2,0.2,428.0,-87.00579338741053
79,161792,-0.004839844194551309,29.572315979003907,3.1820409218470256,0.005808449653000721,0.07346839725893611,0.33085728039344153,-0.8082533478736877,5.303930759429932,0.8561197916666666,393.356581476904,305.2694315560075,44.132865386782214,11.432317532977322,41.90412042599928,-77.42234389495715,nan,nan,5,0.0,0.4,0.0,0.8,0.2,0.0,1.8,0.4,2.4,0.6,0.2,0.2,444.2,-77.42234389495715
80,163840,-0.003095006041500407,39.374376678466795,3.1910053730010985,0.004323850480384601,0.04824815421209981,0.34630673776070275,-0.7410394549369812,6.303433895111084,0.7957356770833334,393.9410355701435,309.1390249309916,44.584138393714966,11.602294838972739,41.90412042599928,-100.41645345186316,nan,nan,5,0.0,0.2,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.8,0.2,0.0,415.4,-100.41645345186316
81,165888,-0.004191294800693868,24.729646492004395,3.19795192082723,0.005543356159955251,0.06565361319420239,0.38441916803518933,-0.1471584588289261,4.520756244659424,0.8408203125,394.51734801150434,313.02085840599466,45.04717606072518,11.74328682997293,41.90412042599928,-74.81569645534157,nan,nan,5,0.0,0.4,0.0,0.8,0.2,0.0,2.0,0.4,2.8,0.4,0.2,0.2,416.6,-74.81569645534157
82,167936,-0.0050571138116841515,33.540825271606444,3.2054522673288983,0.004284514607356863,0.051848169777076694,0.3158420855800311,-0.5984671115875244,5.642927646636963,0.7574869791666666,395.3447828045813,316.56372547804494,45.574914746735885,11.872374327977013,41.90412042599928,-87.0834440089825,nan,nan,4,0.0,0.5,0.0,1.0,0.0,0.0,2.25,0.0,2.75,0.5,0.25,0.0,405.25,-87.0834440089825
83,169984,-0.006448915189442535,41.15145034790039,3.2172198057174684,0.00653290513194897,0.08588510633756717,0.3735875427722931,-0.06628669798374176,6.816379070281982,0.7464192708333334,395.7672381271259,320.5610748960462,46.06136933970993,12.001139765976404,41.90412042599928,-67.37688092510363,nan,nan,7,0.0,0.0,0.14285714285714285,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.7142857142857143,0.8571428571428571,2.142857142857143,1.2857142857142858,0.14285714285714285,0.2857142857142857,396.2857142857143,-67.37688092510363
84,172032,-0.005370678706094622,35.084282302856444,3.2283056020736693,0.0056554177139593025,0.06877465412641565,0.3145830238858859,-0.4476602375507355,5.643723964691162,0.8138020833333334,396.45151126023785,324.20790898110135,46.59918645180005,12.1378611539767,41.90412042599928,-89.71461939454412,nan,nan,4,0.0,0.0,0.0,1.0,0.0,0.0,1.5,0.0,2.25,0.25,1.25,0.0,418.75,-89.71461939454412
85,174080,-0.004025589133379981,41.12548179626465,3.23858482837677,0.0047800670392204965,0.052096957340836525,0.3240942855676015,-0.7160415053367615,6.41018533706665,0.8294270833333334,397.231583291451,327.8362507630736,47.04937418476038,12.266603036980086,41.90412042599928,-87.0435130541048,nan,nan,4,0.0,0.25,0.0,1.0,0.0,0.0,2.25,0.0,2.75,0.5,0.25,0.0,371.5,-87.0435130541048
86,176128,-0.0058489937180032335,38.587131118774415,3.2406044880549114,0.005851051080111647,0.07464647887585064,0.38984919935464857,-0.9702265858650208,5.918860912322998,0.7784830729166666,397.9747227862889,331.461028983118,47.51858184776211,12.393316603978747,41.90412042599928,-85.65959237928644,nan,nan,8,0.0,0.125,0.0,0.875,0.125,0.0,1.75,0.125,2.125,0.75,0.375,0.125,357.875,-85.65959237928644
87,178176,-0.0038814177193368473,34.815602493286136,3.247518030802409,0.004908131983387664,0.054649637325201186,0.3302802200118701,0.17055249214172363,5.785881042480469,0.8575846354166666,398.03454881058155,335.7465090412079,48.053289529838366,12.547949021980457,41.90412042599928,-91.95628729511895,nan,nan,4,0.0,0.0,0.0,1.0,0.0,0.0,1.5,0.0,2.75,0.75,0.75,0.0,347.5,-91.95628729511895
88,180224,-0.004263230133801699,35.60977630615234,3.251354440053304,0.004251978392347359,0.04621691992894436,0.3553577130039533,-0.5765772461891174,5.669745445251465,0.7801106770833334,398.4878442565025,339.6169916982544,48.56962193486834,12.691495879975264,41.90412042599928,-91.3284784109516,nan,nan,6,0.0,0.5,0.0,1.0,0.0,0.0,2.0,0.0,2.8333333333333335,1.0,0.0,0.0,460.8333333333333,-91.3284784109516
89,182272,-0.0030334410180027287,29.83918704986572,3.254539680480957,0.0053985128060303296,0.06730290601262823,0.36473930478096006,0.032884128391742706,5.1735029220581055,0.8800455729166666,398.63406446965155,343.8708105492624,49.06805999480275,12.817507964973629,41.90412042599928,-75.73719473671888,nan,nan,3,0.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,2.0,0.3333333333333333,2.3333333333333335,0.6666666666666666,0.0,0.3333333333333333,481.3333333333333,-75.73719473671888
90,184320,-0.002811935415957123,75.65884399414062,3.2620092074076337,0.004259974131759099,0.049803766212426125,0.36865716576576235,-1.4957795143127441,8.219498634338379,0.82470703125,399.08468451391724,347.7052657793174,49.593068331771065,12.967396902975452,41.90412042599928,-93.4085042504091,nan,nan,7,0.0,0.14285714285714285,0.0,0.8571428571428571,0.14285714285714285,0.0,1.1428571428571428,0.14285714285714285,2.5714285714285716,1.5714285714285714,0.14285714285714285,0.14285714285714285,409.85714285714283,-93.4085042504091
91,186368,-0.003594426566269249,29.811760330200194,3.272953224182129,0.005491969192884486,0.06920339507826914,0.3554270664850871,0.31776779890060425,5.236425399780273,0.8984375,399.2836702432834,351.89562384135934,50.062443130744214,13.110387789973174,41.90412042599928,-92.49327297637986,nan,nan,3,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,1.6666666666666667,0.0,2.6666666666666665,1.0,0.3333333333333333,0.0,355.0,-92.49327297637986
92,188416,-0.00533599388897225,75.60694961547851,3.2823407888412475,0.005311153796473485,0.06687353562253216,0.36302949488162994,-2.6136982440948486,8.089476585388184,0.78076171875,399.4055506993411,356.064731397375,50.57553488174017,13.303739334973216,41.90412042599928,-94.8335665073147,nan,nan,7,0.0,0.5714285714285714,0.0,1.0,0.0,0.0,1.7142857142857142,0.0,3.0,1.2857142857142858,0.0,0.0,450.14285714285717,-94.8335665073147
93,190464,-0.004038891368448579,26.029894256591795,3.288223067919413,0.0058758153391137,0.07384928618557751,0.34208935300509136,0.2795064449310303,5.1222920417785645,0.7750651041666666,399.9164928723902,359.9389737163947,51.01533997174556,13.42102761597198,41.90412042599928,-83.91338539969395,nan,nan,3,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,2.6666666666666665,0.0,2.3333333333333335,0.3333333333333333,0.0,0.0,235.33333333333334,-83.91338539969395
94,192512,-0.004857320167745153,26.908498573303223,3.2995592673619587,0.005721925135629865,0.07290989134150247,0.3627666518092155,0.19766932725906372,4.789721965789795,0.7560221354166666,400.33710412054825,363.70396122540114,51.61768430373195,13.558513498966931,41.90412042599928,-91.63187190781979,nan,nan,7,0.0,0.14285714285714285,0.0,1.0,0.0,0.0,1.7142857142857142,0.0,2.0,0.8571428571428571,0.42857142857142855,0.0,386.0,-91.63187190781979
95,194560,-0.0034010927580917874,19.288228607177736,3.301472862561544,0.004646657974319563,0.049892162651910134,0.3485384896397591,0.7401239275932312,4.126840591430664,0.8419596354166666,400.48296060177205,367.8332175334508,52.18655406585458,13.698800544967526,41.90412042599928,-88.66170856611643,nan,nan,5,0.0,0.4,0.0,1.0,0.0,0.0,2.2,0.0,2.6,0.6,0.2,0.0,338.4,-88.66170856611643
96,196608,-0.00401299413254795,29.321923828125,3.299842119216919,0.005849105426596583,0.07116027153097093,0.3616096129020055,-0.06887141615152359,4.834657192230225,0.8907877604166666,400.86081823840465,371.6181467464412,52.81463316085865,13.828592814970762,41.90412042599928,-86.75712547586117,nan,nan,5,0.0,0.4,0.0,1.0,0.0,0.0,2.4,0.0,2.4,0.4,0.2,0.0,468.2,-86.75712547586117
97,198656,-0.0030013898882316425,56.09319801330567,3.3034297148386638,0.004904764907501576,0.05629304060712457,0.36054695894320804,-1.2123759984970093,7.396800994873047,0.8232421875,401.41351441893374,375.35596652444656,53.27233816184162,13.962385968967283,41.90412042599928,-91.37159699041815,nan,nan,6,0.0,0.5,0.0,1.0,0.0,0.0,2.0,0.0,2.3333333333333335,1.0,0.0,0.0,381.1666666666667,-91.37159699041815
98,200704,-0.005911229477108767,37.262607955932616,3.3073116223017376,0.005957034669072492,0.07636265941740324,0.36021968225638074,-0.0970291793346405,5.93455696105957,0.72509765625,401.9755688811116,379.0557394714706,53.73873443597404,14.103207661966735,41.90412042599928,-85.49919378355358,nan,nan,60,0.0,0.0,0.2,0.8,0.0,0.05,2.7,0.05,2.816666666666667,0.016666666666666666,nan,0.05,235.78333333333333,nan
99,202752,-0.0030699939243883515,40.908629989624025,3.314247727394104,0.004587651129689811,0.05342536731623113,0.3043729176123937,-0.1675657033920288,6.295864582061768,0.8865559895833334,379.9213105642892,382.9212926435066,54.28014410095784,14.250550279961317,71.59827960999974,-84.3502975428215,nan,nan,5,0.0,0.4,0.0,0.8,0.2,0.0,1.8,0.2,3.0,1.0,0.0,0.2,393.6,-84.3502975428215
100,204800,-0.004615834368936097,41.75708122253418,3.3242456674575807,0.004319844189398542,0.05043015293776989,0.3242916335662206,-0.46960705518722534,6.251325607299805,0.8152669270833334,380.45964646963944,386.77654441645427,54.8180994069844,14.377861090957595,71.59827960999974,-86.7525487507246,nan,nan,6,0.0,0.3333333333333333,0.0,0.8333333333333334,0.16666666666666666,0.0,1.6666666666666667,0.16666666666666666,1.6666666666666667,1.1666666666666667,0.0,0.16666666666666666,414.3333333333333,-86.7525487507246
101,206848,-0.004031146802784254,45.84902801513672,3.333414379755656,0.004668709653495806,0.05682258071998755,0.3566514809926351,-1.2963242530822754,6.950526237487793,0.7599283854166666,381.08373800694045,390.4641324263939,55.37531118197512,14.519710465952812,71.59827960999974,-84.71844308933268,nan,nan,5,0.0,0.4,0.0,1.0,0.0,0.0,2.4,0.0,2.2,0.2,0.4,0.0,340.0,-84.71844308933268
102,208896,-0.0042800668493631145,42.11809120178223,3.338451306025187,0.005839695528474649,0.07148120375350117,0.36505899876356124,-0.3380204737186432,6.8725361824035645,0.7298177083333334,381.95984609741015,393.801487808385,55.90375473591848,14.665666612956556,71.59827960999974,-85.123628421375,nan,nan,5,0.0,0.8,0.0,1.0,0.0,0.0,2.6,0.0,3.0,0.4,0.0,0.0,428.4,-85.123628421375
103,210944,-0.003146834031213075,38.49777755737305,3.3464818874994915,0.003916388323476843,0.03985966281034052,0.31111863950888313,-0.3594442307949066,6.164544105529785,0.8111979166666666,382.62173258008943,397.4628523314241,56.40516280991142,14.803352111957793,71.59827960999974,-94.00770093956962,nan,nan,5,0.0,0.2,0.0,1.0,0.0,0.0,1.4,0.0,1.6,1.0,0.6,0.0,425.0,-94.00770093956962
104,212992,-0.0036840509943431242,31.52572898864746,3.3531576077143352,0.0034881803355414297,0.03505704812317466,0.29966660737991335,-0.5650757551193237,5.312286853790283,0.86328125,383.29267364485094,401.0769848864293,56.916989429912064,14.94659386495914,71.59827960999974,-77.74732246541407,nan,nan,8,0.0,0.625,0.125,0.875,0.0,0.0,2.25,0.25,2.375,0.375,0.125,0.0,275.75,-77.74732246541407
105,215040,-0.0059119309221083915,38.03020133972168,3.3619011640548706,0.00587101736077173,0.07257380333418648,0.2950438017646472,-1.4280272722244263,6.100561141967773,0.80322265625,383.92580242469364,404.7095482143486,57.453556118838605,15.089613371957967,71.59827960999974,-92.263386151022,nan,nan,7,0.0,0.42857142857142855,0.0,1.0,0.0,0.0,1.8571428571428572,0.0,1.8571428571428572,1.1428571428571428,0.0,0.0,325.42857142857144,-92.263386151022
106,217088,-0.004917874181410297,37.693368911743164,3.376139760017395,0.005199050819794839,0.06078189763550957,0.3465796714027723,-1.454349398612976,5.875725746154785,0.8331705729166666,384.2974242663058,408.65114827937214,58.05413061784202,15.231351666952833,71.59827960999974,-88.54113461700535,nan,nan,4,0.0,0.25,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.5,0.5,0.0,287.0,-88.54113461700535
107,219136,-0.003905285328316192,34.86706371307373,3.383386969566345,0.005559242978795535,0.07069648553927739,0.371234992146492,-0.3746667504310608,5.954995632171631,0.7044270833333334,384.9528625734494,412.25603519942524,58.57150998785801,15.361059110953647,71.59827960999974,-81.38223756807636,nan,nan,7,0.0,0.8571428571428571,0.0,1.0,0.0,0.0,2.857142857142857,0.0,2.857142857142857,0.0,0.14285714285714285,0.0,401.14285714285717,-81.38223756807636
